instance_id,pair_id,text1_lang,text2_lang,text1,text2,label
dico_phrasis_0000020__es-es__flipped,dico_phrasis_0000020,es,es,afirmación de MKO,afirmación,FORWARD_ENTAILMENT
dico_phrasis_0000020__es-es__original,dico_phrasis_0000020,es,es,afirmación,afirmación de MKO,BACKWARD_ENTAILMENT
dico_phrasis_0000022__es-es__flipped,dico_phrasis_0000022,es,es,Barco australiano,Barco,FORWARD_ENTAILMENT
dico_phrasis_0000022__es-es__original,dico_phrasis_0000022,es,es,Barco,Barco australiano,BACKWARD_ENTAILMENT
dico_phrasis_0000025__es-es__flipped,dico_phrasis_0000025,es,es,para las víctimas de Boston,víctimas de Boston,FORWARD_ENTAILMENT
dico_phrasis_0000025__es-es__original,dico_phrasis_0000025,es,es,víctimas de Boston,para las víctimas de Boston,BACKWARD_ENTAILMENT
dico_phrasis_0000027__es-es__flipped,dico_phrasis_0000027,es,es,por el caso Ed Snowden,por Edward Snowden,FORWARD_ENTAILMENT
dico_phrasis_0000027__es-es__original,dico_phrasis_0000027,es,es,por Edward Snowden,por el caso Ed Snowden,BACKWARD_ENTAILMENT
dico_phrasis_0000028__es-es__flipped,dico_phrasis_0000028,es,es,para el plan,propuesta,FORWARD_ENTAILMENT
dico_phrasis_0000028__es-es__original,dico_phrasis_0000028,es,es,propuesta,para el plan,BACKWARD_ENTAILMENT
dico_phrasis_0000029__es-es__flipped,dico_phrasis_0000029,es,es,tras cinco años completos en cautiverio,tras casi cinco años de cautiverio,FORWARD_ENTAILMENT
dico_phrasis_0000029__es-es__original,dico_phrasis_0000029,es,es,tras casi cinco años de cautiverio,tras cinco años completos en cautiverio,BACKWARD_ENTAILMENT
dico_phrasis_0000033__es-es__flipped,dico_phrasis_0000033,es,es,9 turistas extranjeros y un pakistaní,10 turistas extranjeros,FORWARD_ENTAILMENT
dico_phrasis_0000033__es-es__original,dico_phrasis_0000033,es,es,10 turistas extranjeros,9 turistas extranjeros y un pakistaní,BACKWARD_ENTAILMENT
dico_phrasis_0000036__es-es__flipped,dico_phrasis_0000036,es,es,como nuevo primer ministro de Australia,como primer ministro de Australia,FORWARD_ENTAILMENT
dico_phrasis_0000036__es-es__original,dico_phrasis_0000036,es,es,como primer ministro de Australia,como nuevo primer ministro de Australia,BACKWARD_ENTAILMENT
dico_phrasis_0000037__es-es__flipped,dico_phrasis_0000037,es,es,de la política del hijo único,política del hijo único,FORWARD_ENTAILMENT
dico_phrasis_0000037__es-es__original,dico_phrasis_0000037,es,es,política del hijo único,de la política del hijo único,BACKWARD_ENTAILMENT
dico_phrasis_0000038__es-es__flipped,dico_phrasis_0000038,es,es,Una madre,Una mujer,FORWARD_ENTAILMENT
dico_phrasis_0000038__es-es__original,dico_phrasis_0000038,es,es,Una mujer,Una madre,BACKWARD_ENTAILMENT
dico_phrasis_0000039__es-es__flipped,dico_phrasis_0000039,es,es,tras su hija de ocho años,tras una niña de ocho años,FORWARD_ENTAILMENT
dico_phrasis_0000039__es-es__original,dico_phrasis_0000039,es,es,tras una niña de ocho años,tras su hija de ocho años,BACKWARD_ENTAILMENT
dico_phrasis_0000042__es-es__flipped,dico_phrasis_0000042,es,es,"un aumento del 0,2 por ciento","0,2 por ciento",FORWARD_ENTAILMENT
dico_phrasis_0000042__es-es__original,dico_phrasis_0000042,es,es,"0,2 por ciento","un aumento del 0,2 por ciento",BACKWARD_ENTAILMENT
dico_phrasis_0000043__es-es__flipped,dico_phrasis_0000043,es,es,de armas químicas,armas químicas,FORWARD_ENTAILMENT
dico_phrasis_0000043__es-es__original,dico_phrasis_0000043,es,es,armas químicas,de armas químicas,BACKWARD_ENTAILMENT
dico_phrasis_0000044__es-es__flipped,dico_phrasis_0000044,es,es,Expertos de la ONU en armas químicas,Equipo de armas químicas,FORWARD_ENTAILMENT
dico_phrasis_0000044__es-es__original,dico_phrasis_0000044,es,es,Equipo de armas químicas,Expertos de la ONU en armas químicas,BACKWARD_ENTAILMENT
dico_phrasis_0000045__es-es__flipped,dico_phrasis_0000045,es,es,su partido de la oposición,su oposición,FORWARD_ENTAILMENT
dico_phrasis_0000045__es-es__original,dico_phrasis_0000045,es,es,su oposición,su partido de la oposición,BACKWARD_ENTAILMENT
dico_phrasis_0000047__es-es__flipped,dico_phrasis_0000047,es,es,muertes por el derrumbe en Bangladés,número de muertos,FORWARD_ENTAILMENT
dico_phrasis_0000047__es-es__original,dico_phrasis_0000047,es,es,número de muertos,muertes por el derrumbe en Bangladés,BACKWARD_ENTAILMENT
dico_phrasis_0000048__es-es__flipped,dico_phrasis_0000048,es,es,Gobierno de Italia,Italia,FORWARD_ENTAILMENT
dico_phrasis_0000048__es-es__original,dico_phrasis_0000048,es,es,Italia,Gobierno de Italia,BACKWARD_ENTAILMENT
dico_phrasis_0000049__es-es__flipped,dico_phrasis_0000049,es,es,asilo humanitario,asilo,FORWARD_ENTAILMENT
dico_phrasis_0000049__es-es__original,dico_phrasis_0000049,es,es,asilo,asilo humanitario,BACKWARD_ENTAILMENT
dico_phrasis_0000050__es-es__flipped,dico_phrasis_0000050,es,es,contra la injerencia militar estadounidense,contra la intervención militar,FORWARD_ENTAILMENT
dico_phrasis_0000050__es-es__original,dico_phrasis_0000050,es,es,contra la intervención militar,contra la injerencia militar estadounidense,BACKWARD_ENTAILMENT
dico_phrasis_0000051__es-es__flipped,dico_phrasis_0000051,es,es,elecciones generales de febrero,elecciones generales,FORWARD_ENTAILMENT
dico_phrasis_0000051__es-es__original,dico_phrasis_0000051,es,es,elecciones generales,elecciones generales de febrero,BACKWARD_ENTAILMENT
dico_phrasis_0000052__es-es__flipped,dico_phrasis_0000052,es,es,Partido Demócrata de la oposición tailandesa,partido de la oposición tailandesa,FORWARD_ENTAILMENT
dico_phrasis_0000052__es-es__original,dico_phrasis_0000052,es,es,partido de la oposición tailandesa,Partido Demócrata de la oposición tailandesa,BACKWARD_ENTAILMENT
dico_phrasis_0000053__es-es__flipped,dico_phrasis_0000053,es,es,en el conflicto de Irak,en Irak,FORWARD_ENTAILMENT
dico_phrasis_0000053__es-es__original,dico_phrasis_0000053,es,es,en Irak,en el conflicto de Irak,BACKWARD_ENTAILMENT
dico_phrasis_0000054__es-es__flipped,dico_phrasis_0000054,es,es,en Bengasi,es Bengasi,FORWARD_ENTAILMENT
dico_phrasis_0000054__es-es__original,dico_phrasis_0000054,es,es,es Bengasi,en Bengasi,BACKWARD_ENTAILMENT
dico_phrasis_0000055__es-es__flipped,dico_phrasis_0000055,es,es,su nuevo príncipe bebé,su nuevo príncipe,FORWARD_ENTAILMENT
dico_phrasis_0000055__es-es__original,dico_phrasis_0000055,es,es,su nuevo príncipe,su nuevo príncipe bebé,BACKWARD_ENTAILMENT
dico_phrasis_0000057__es-es__flipped,dico_phrasis_0000057,es,es,castillo cruzado histórico,castillo cruzado,FORWARD_ENTAILMENT
dico_phrasis_0000057__es-es__original,dico_phrasis_0000057,es,es,castillo cruzado,castillo cruzado histórico,BACKWARD_ENTAILMENT
dico_phrasis_0000058__es-es__flipped,dico_phrasis_0000058,es,es,de todos los partidarios de Morsi,Cuatro partidarios de Morsi,FORWARD_ENTAILMENT
dico_phrasis_0000058__es-es__original,dico_phrasis_0000058,es,es,Cuatro partidarios de Morsi,de todos los partidarios de Morsi,BACKWARD_ENTAILMENT
dico_phrasis_0000060__es-es__flipped,dico_phrasis_0000060,es,es,cinco hombres,Cinco personas,FORWARD_ENTAILMENT
dico_phrasis_0000060__es-es__original,dico_phrasis_0000060,es,es,Cinco personas,cinco hombres,BACKWARD_ENTAILMENT
dico_phrasis_0000061__es-es__flipped,dico_phrasis_0000061,es,es,por 40 desaparecidos,40 desaparecidos,FORWARD_ENTAILMENT
dico_phrasis_0000061__es-es__original,dico_phrasis_0000061,es,es,40 desaparecidos,por 40 desaparecidos,BACKWARD_ENTAILMENT
dico_phrasis_0000062__es-es__flipped,dico_phrasis_0000062,es,es,en un incendio de tren en Canadá,en un accidente ferroviario en Canadá,FORWARD_ENTAILMENT
dico_phrasis_0000062__es-es__original,dico_phrasis_0000062,es,es,en un accidente ferroviario en Canadá,en un incendio de tren en Canadá,BACKWARD_ENTAILMENT
dico_phrasis_0000063__es-es__flipped,dico_phrasis_0000063,es,es,autoridades israelíes,Israel,FORWARD_ENTAILMENT
dico_phrasis_0000063__es-es__original,dico_phrasis_0000063,es,es,Israel,autoridades israelíes,BACKWARD_ENTAILMENT
dico_phrasis_0000065__es-es__flipped,dico_phrasis_0000065,es,es,sudafricanos,Sudáfrica,FORWARD_ENTAILMENT
dico_phrasis_0000065__es-es__original,dico_phrasis_0000065,es,es,Sudáfrica,sudafricanos,BACKWARD_ENTAILMENT
dico_phrasis_0000066__es-es__flipped,dico_phrasis_0000066,es,es,el príncipe Guillermo y Catalina,el príncipe Guillermo,FORWARD_ENTAILMENT
dico_phrasis_0000066__es-es__original,dico_phrasis_0000066,es,es,el príncipe Guillermo,el príncipe Guillermo y Catalina,BACKWARD_ENTAILMENT
dico_phrasis_0000068__es-es__flipped,dico_phrasis_0000068,es,es,Ataca brutalmente hasta matar,Mata,FORWARD_ENTAILMENT
dico_phrasis_0000068__es-es__original,dico_phrasis_0000068,es,es,Mata,Ataca brutalmente hasta matar,BACKWARD_ENTAILMENT
dico_phrasis_0000069__es-es__flipped,dico_phrasis_0000069,es,es,Ataque con dron estadounidense,Ataque aéreo,FORWARD_ENTAILMENT
dico_phrasis_0000069__es-es__original,dico_phrasis_0000069,es,es,Ataque aéreo,Ataque con dron estadounidense,BACKWARD_ENTAILMENT
dico_phrasis_0000072__es-es__flipped,dico_phrasis_0000072,es,es,militantes,2 militantes,FORWARD_ENTAILMENT
dico_phrasis_0000072__es-es__original,dico_phrasis_0000072,es,es,2 militantes,militantes,BACKWARD_ENTAILMENT
dico_phrasis_0000073__es-es__flipped,dico_phrasis_0000073,es,es,tasas de interés,tasas,FORWARD_ENTAILMENT
dico_phrasis_0000073__es-es__original,dico_phrasis_0000073,es,es,tasas,tasas de interés,BACKWARD_ENTAILMENT
dico_phrasis_0000074__es-es__flipped,dico_phrasis_0000074,es,es,juez estadounidense,juez,FORWARD_ENTAILMENT
dico_phrasis_0000074__es-es__original,dico_phrasis_0000074,es,es,juez,juez estadounidense,BACKWARD_ENTAILMENT
dico_phrasis_0000075__es-es__flipped,dico_phrasis_0000075,es,es,operador de atracción de la Feria Estatal de Carolina del Norte,operador de atracción,FORWARD_ENTAILMENT
dico_phrasis_0000075__es-es__original,dico_phrasis_0000075,es,es,operador de atracción,operador de atracción de la Feria Estatal de Carolina del Norte,BACKWARD_ENTAILMENT
dico_phrasis_0000076__es-es__flipped,dico_phrasis_0000076,es,es,16 soldados,12 soldados,FORWARD_ENTAILMENT
dico_phrasis_0000076__es-es__original,dico_phrasis_0000076,es,es,12 soldados,16 soldados,BACKWARD_ENTAILMENT
dico_phrasis_0000077__es-es__flipped,dico_phrasis_0000077,es,es,en los tiroteos de Myrtle Beach,en un tiroteo en Miami,FORWARD_ENTAILMENT
dico_phrasis_0000077__es-es__original,dico_phrasis_0000077,es,es,en un tiroteo en Miami,en los tiroteos de Myrtle Beach,BACKWARD_ENTAILMENT
dico_phrasis_0000079__es-es__flipped,dico_phrasis_0000079,es,es,para una refinería de Irak,para una refinería de petróleo,FORWARD_ENTAILMENT
dico_phrasis_0000079__es-es__original,dico_phrasis_0000079,es,es,para una refinería de petróleo,para una refinería de Irak,BACKWARD_ENTAILMENT
dico_phrasis_0000080__es-es__flipped,dico_phrasis_0000080,es,es,manifestantes en campamentos de El Cairo,manifestantes de El Cairo,FORWARD_ENTAILMENT
dico_phrasis_0000080__es-es__original,dico_phrasis_0000080,es,es,manifestantes de El Cairo,manifestantes en campamentos de El Cairo,BACKWARD_ENTAILMENT
dico_phrasis_0000082__es-es__flipped,dico_phrasis_0000082,es,es,Incendio forestal en Arizona,Incendio,FORWARD_ENTAILMENT
dico_phrasis_0000082__es-es__original,dico_phrasis_0000082,es,es,Incendio,Incendio forestal en Arizona,BACKWARD_ENTAILMENT
dico_phrasis_0000083__es-es__flipped,dico_phrasis_0000083,es,es,Gobierno canadiense,Canadá,FORWARD_ENTAILMENT
dico_phrasis_0000083__es-es__original,dico_phrasis_0000083,es,es,Canadá,Gobierno canadiense,BACKWARD_ENTAILMENT
dico_phrasis_0000085__es-es__flipped,dico_phrasis_0000085,es,es,cargos por tráfico de armas,sanciones,FORWARD_ENTAILMENT
dico_phrasis_0000085__es-es__original,dico_phrasis_0000085,es,es,sanciones,cargos por tráfico de armas,BACKWARD_ENTAILMENT
dico_phrasis_0000086__es-es__flipped,dico_phrasis_0000086,es,es,contra los marineros rusos,contra Rusia,FORWARD_ENTAILMENT
dico_phrasis_0000086__es-es__original,dico_phrasis_0000086,es,es,contra Rusia,contra los marineros rusos,BACKWARD_ENTAILMENT
dico_phrasis_0000088__es-es__flipped,dico_phrasis_0000088,es,es,Nuevos ataques aéreos sirios,ataque aéreo sirio,FORWARD_ENTAILMENT
dico_phrasis_0000088__es-es__original,dico_phrasis_0000088,es,es,ataque aéreo sirio,Nuevos ataques aéreos sirios,BACKWARD_ENTAILMENT
dico_phrasis_0000089__es-es__flipped,dico_phrasis_0000089,es,es,para una candidatura presidencial,candidatura presidencial,FORWARD_ENTAILMENT
dico_phrasis_0000089__es-es__original,dico_phrasis_0000089,es,es,candidatura presidencial,para una candidatura presidencial,BACKWARD_ENTAILMENT
dico_phrasis_0000090__es-es__flipped,dico_phrasis_0000090,es,es,cargos por piratería,cargos,FORWARD_ENTAILMENT
dico_phrasis_0000090__es-es__original,dico_phrasis_0000090,es,es,cargos,cargos por piratería,BACKWARD_ENTAILMENT
dico_phrasis_0000091__es-es__flipped,dico_phrasis_0000091,es,es,con policías antidisturbios,con policías,FORWARD_ENTAILMENT
dico_phrasis_0000091__es-es__original,dico_phrasis_0000091,es,es,con policías,con policías antidisturbios,BACKWARD_ENTAILMENT
dico_phrasis_0000095__es-es__flipped,dico_phrasis_0000095,es,es,Un niño pequeño,Un menor,FORWARD_ENTAILMENT
dico_phrasis_0000095__es-es__original,dico_phrasis_0000095,es,es,Un menor,Un niño pequeño,BACKWARD_ENTAILMENT
dico_phrasis_0000097__es-es__flipped,dico_phrasis_0000097,es,es,Dos damas,Dos mujeres,FORWARD_ENTAILMENT
dico_phrasis_0000097__es-es__original,dico_phrasis_0000097,es,es,Dos mujeres,Dos damas,BACKWARD_ENTAILMENT
dico_phrasis_0000098__es-es__flipped,dico_phrasis_0000098,es,es,a través de la hierba,sobre la hierba,FORWARD_ENTAILMENT
dico_phrasis_0000098__es-es__original,dico_phrasis_0000098,es,es,sobre la hierba,a través de la hierba,BACKWARD_ENTAILMENT
dico_phrasis_0000100__es-es__flipped,dico_phrasis_0000100,es,es,un perro blanco,Un perro,FORWARD_ENTAILMENT
dico_phrasis_0000100__es-es__original,dico_phrasis_0000100,es,es,Un perro,un perro blanco,BACKWARD_ENTAILMENT
dico_phrasis_0000102__es-es__flipped,dico_phrasis_0000102,es,es,Un niño pequeño,Un niño,FORWARD_ENTAILMENT
dico_phrasis_0000102__es-es__original,dico_phrasis_0000102,es,es,Un niño,Un niño pequeño,BACKWARD_ENTAILMENT
dico_phrasis_0000103__es-es__flipped,dico_phrasis_0000103,es,es,saltando por encima de,salta,FORWARD_ENTAILMENT
dico_phrasis_0000103__es-es__original,dico_phrasis_0000103,es,es,salta,saltando por encima de,BACKWARD_ENTAILMENT
dico_phrasis_0000104__es-es__flipped,dico_phrasis_0000104,es,es,con el pelo teñido con mechas rosas,con el pelo teñido,FORWARD_ENTAILMENT
dico_phrasis_0000104__es-es__original,dico_phrasis_0000104,es,es,con el pelo teñido,con el pelo teñido con mechas rosas,BACKWARD_ENTAILMENT
dico_phrasis_0000105__es-es__flipped,dico_phrasis_0000105,es,es,una cámara grande,una cámara,FORWARD_ENTAILMENT
dico_phrasis_0000105__es-es__original,dico_phrasis_0000105,es,es,una cámara,una cámara grande,BACKWARD_ENTAILMENT
dico_phrasis_0000107__es-es__flipped,dico_phrasis_0000107,es,es,Un perro marrón y blanco,Un perro,FORWARD_ENTAILMENT
dico_phrasis_0000107__es-es__original,dico_phrasis_0000107,es,es,Un perro,Un perro marrón y blanco,BACKWARD_ENTAILMENT
dico_phrasis_0000108__es-es__flipped,dico_phrasis_0000108,es,es,Un perro pequeño,un perro,FORWARD_ENTAILMENT
dico_phrasis_0000108__es-es__original,dico_phrasis_0000108,es,es,un perro,Un perro pequeño,BACKWARD_ENTAILMENT
dico_phrasis_0000109__es-es__flipped,dico_phrasis_0000109,es,es,en toda la hierba,en algo de hierba,FORWARD_ENTAILMENT
dico_phrasis_0000109__es-es__original,dico_phrasis_0000109,es,es,en algo de hierba,en toda la hierba,BACKWARD_ENTAILMENT
dico_phrasis_0000110__es-es__flipped,dico_phrasis_0000110,es,es,en taburetes altos de bar,en taburetes altos,FORWARD_ENTAILMENT
dico_phrasis_0000110__es-es__original,dico_phrasis_0000110,es,es,en taburetes altos,en taburetes altos de bar,BACKWARD_ENTAILMENT
dico_phrasis_0000112__es-es__flipped,dico_phrasis_0000112,es,es,a través de la nieve,en la nieve,FORWARD_ENTAILMENT
dico_phrasis_0000112__es-es__original,dico_phrasis_0000112,es,es,en la nieve,a través de la nieve,BACKWARD_ENTAILMENT
dico_phrasis_0000113__es-es__flipped,dico_phrasis_0000113,es,es,un bebé pequeño,un bebé,FORWARD_ENTAILMENT
dico_phrasis_0000113__es-es__original,dico_phrasis_0000113,es,es,un bebé,un bebé pequeño,BACKWARD_ENTAILMENT
dico_phrasis_0000115__es-es__flipped,dico_phrasis_0000115,es,es,con su bate,un bate,FORWARD_ENTAILMENT
dico_phrasis_0000115__es-es__original,dico_phrasis_0000115,es,es,un bate,con su bate,BACKWARD_ENTAILMENT
dico_phrasis_0000116__es-es__flipped,dico_phrasis_0000116,es,es,con un balón de fútbol morado,con una pelota morada,FORWARD_ENTAILMENT
dico_phrasis_0000116__es-es__original,dico_phrasis_0000116,es,es,con una pelota morada,con un balón de fútbol morado,BACKWARD_ENTAILMENT
dico_phrasis_0000117__es-es__flipped,dico_phrasis_0000117,es,es,El perro marrón flaco,El perro marrón,FORWARD_ENTAILMENT
dico_phrasis_0000117__es-es__original,dico_phrasis_0000117,es,es,El perro marrón,El perro marrón flaco,BACKWARD_ENTAILMENT
dico_phrasis_0000119__es-es__flipped,dico_phrasis_0000119,es,es,de niños,de cuatro niños,FORWARD_ENTAILMENT
dico_phrasis_0000119__es-es__original,dico_phrasis_0000119,es,es,de cuatro niños,de niños,BACKWARD_ENTAILMENT
dico_phrasis_0000121__es-es__flipped,dico_phrasis_0000121,es,es,sobre aguas cristalinas,sobre el agua,FORWARD_ENTAILMENT
dico_phrasis_0000121__es-es__original,dico_phrasis_0000121,es,es,sobre el agua,sobre aguas cristalinas,BACKWARD_ENTAILMENT
dico_phrasis_0000122__es-es__flipped,dico_phrasis_0000122,es,es,dentro de una piscina enterrada,dentro de una piscina,FORWARD_ENTAILMENT
dico_phrasis_0000122__es-es__original,dico_phrasis_0000122,es,es,dentro de una piscina,dentro de una piscina enterrada,BACKWARD_ENTAILMENT
dico_phrasis_0000124__es-es__flipped,dico_phrasis_0000124,es,es,Una mujer joven,Una persona,FORWARD_ENTAILMENT
dico_phrasis_0000124__es-es__original,dico_phrasis_0000124,es,es,Una persona,Una mujer joven,BACKWARD_ENTAILMENT
dico_phrasis_0000126__es-es__flipped,dico_phrasis_0000126,es,es,en una colina,en una montaña,FORWARD_ENTAILMENT
dico_phrasis_0000126__es-es__original,dico_phrasis_0000126,es,es,en una montaña,en una colina,BACKWARD_ENTAILMENT
dico_phrasis_0000127__es-es__flipped,dico_phrasis_0000127,es,es,a través de la nieve,en la nieve,FORWARD_ENTAILMENT
dico_phrasis_0000127__es-es__original,dico_phrasis_0000127,es,es,en la nieve,a través de la nieve,BACKWARD_ENTAILMENT
dico_phrasis_0000128__es-es__flipped,dico_phrasis_0000128,es,es,a lo largo de la orilla arenosa,en la orilla,FORWARD_ENTAILMENT
dico_phrasis_0000128__es-es__original,dico_phrasis_0000128,es,es,en la orilla,a lo largo de la orilla arenosa,BACKWARD_ENTAILMENT
dico_phrasis_0000129__es-es__flipped,dico_phrasis_0000129,es,es,Un perro negro,Perro,FORWARD_ENTAILMENT
dico_phrasis_0000129__es-es__original,dico_phrasis_0000129,es,es,Perro,Un perro negro,BACKWARD_ENTAILMENT
dico_phrasis_0000131__es-es__flipped,dico_phrasis_0000131,es,es,burbujas,una burbuja,FORWARD_ENTAILMENT
dico_phrasis_0000131__es-es__original,dico_phrasis_0000131,es,es,una burbuja,burbujas,BACKWARD_ENTAILMENT
dico_phrasis_0000132__es-es__flipped,dico_phrasis_0000132,es,es,Un niño,La persona,FORWARD_ENTAILMENT
dico_phrasis_0000132__es-es__original,dico_phrasis_0000132,es,es,La persona,Un niño,BACKWARD_ENTAILMENT
dico_phrasis_0000134__es-es__flipped,dico_phrasis_0000134,es,es,Un perro mediano con vetas marrones y blancas,Un perro blanco y canela,FORWARD_ENTAILMENT
dico_phrasis_0000134__es-es__original,dico_phrasis_0000134,es,es,Un perro blanco y canela,Un perro mediano con vetas marrones y blancas,BACKWARD_ENTAILMENT
dico_phrasis_0000135__es-es__flipped,dico_phrasis_0000135,es,es,de personas,de cuatro,FORWARD_ENTAILMENT
dico_phrasis_0000135__es-es__original,dico_phrasis_0000135,es,es,de cuatro,de personas,BACKWARD_ENTAILMENT
dico_phrasis_0000136__es-es__flipped,dico_phrasis_0000136,es,es,junto a un árbol,un árbol,FORWARD_ENTAILMENT
dico_phrasis_0000136__es-es__original,dico_phrasis_0000136,es,es,un árbol,junto a un árbol,BACKWARD_ENTAILMENT
dico_phrasis_0000137__es-es__flipped,dico_phrasis_0000137,es,es,salta hacia arriba,saltando,FORWARD_ENTAILMENT
dico_phrasis_0000137__es-es__original,dico_phrasis_0000137,es,es,saltando,salta hacia arriba,BACKWARD_ENTAILMENT
dico_phrasis_0000140__es-es__flipped,dico_phrasis_0000140,es,es,Un hombre y una mujer,La mujer,FORWARD_ENTAILMENT
dico_phrasis_0000140__es-es__original,dico_phrasis_0000140,es,es,La mujer,Un hombre y una mujer,BACKWARD_ENTAILMENT
dico_phrasis_0000142__es-es__flipped,dico_phrasis_0000142,es,es,Un niño joven,Un niño,FORWARD_ENTAILMENT
dico_phrasis_0000142__es-es__original,dico_phrasis_0000142,es,es,Un niño,Un niño joven,BACKWARD_ENTAILMENT
dico_phrasis_0000144__es-es__flipped,dico_phrasis_0000144,es,es,en burbujas de espuma,con burbujas,FORWARD_ENTAILMENT
dico_phrasis_0000144__es-es__original,dico_phrasis_0000144,es,es,con burbujas,en burbujas de espuma,BACKWARD_ENTAILMENT
dico_phrasis_0000146__es-es__flipped,dico_phrasis_0000146,es,es,Dos perros negros,Un perro negro,FORWARD_ENTAILMENT
dico_phrasis_0000146__es-es__original,dico_phrasis_0000146,es,es,Un perro negro,Dos perros negros,BACKWARD_ENTAILMENT
dico_phrasis_0000147__es-es__flipped,dico_phrasis_0000147,es,es,a través de una extensa zona de césped,sobre la hierba,FORWARD_ENTAILMENT
dico_phrasis_0000147__es-es__original,dico_phrasis_0000147,es,es,sobre la hierba,a través de una extensa zona de césped,BACKWARD_ENTAILMENT
dico_phrasis_0000148__es-es__flipped,dico_phrasis_0000148,es,es,Varios perros grandes,Tres perros,FORWARD_ENTAILMENT
dico_phrasis_0000148__es-es__original,dico_phrasis_0000148,es,es,Tres perros,Varios perros grandes,BACKWARD_ENTAILMENT
dico_phrasis_0000149__es-es__flipped,dico_phrasis_0000149,es,es,La niña,Una persona,FORWARD_ENTAILMENT
dico_phrasis_0000149__es-es__original,dico_phrasis_0000149,es,es,Una persona,La niña,BACKWARD_ENTAILMENT
dico_phrasis_0000150__es-es__flipped,dico_phrasis_0000150,es,es,Un perro blanco grande,Un perro blanco,FORWARD_ENTAILMENT
dico_phrasis_0000150__es-es__original,dico_phrasis_0000150,es,es,Un perro blanco,Un perro blanco grande,BACKWARD_ENTAILMENT
dico_phrasis_0000151__es-es__flipped,dico_phrasis_0000151,es,es,a través de un campo nevado,a través de la nieve,FORWARD_ENTAILMENT
dico_phrasis_0000151__es-es__original,dico_phrasis_0000151,es,es,a través de la nieve,a través de un campo nevado,BACKWARD_ENTAILMENT
