instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_phrasis_0000084__eu-eu__reverse,dico_phrasis_0000084,eu,eu,petrolio-hodi polemikoa,petrolio-hodia,dico_phrasis_0000084__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000085__eu-eu__forward,dico_phrasis_0000085,eu,eu,zigorrak,armen trafikoari buruzko karguak,dico_phrasis_0000085__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000085__eu-eu__reverse,dico_phrasis_0000085,eu,eu,armen trafikoari buruzko karguak,zigorrak,dico_phrasis_0000085__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000094__eu-eu__forward,dico_phrasis_0000094,eu,eu,Palestinako diplomatikoa,Palestinako enbaxadorea,dico_phrasis_0000094__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000094__eu-eu__reverse,dico_phrasis_0000094,eu,eu,Palestinako enbaxadorea,Palestinako diplomatikoa,dico_phrasis_0000094__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000097__eu-eu__forward,dico_phrasis_0000097,eu,eu,Bi emakume,Bi andre,dico_phrasis_0000097__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000097__eu-eu__reverse,dico_phrasis_0000097,eu,eu,Bi andre,Bi emakume,dico_phrasis_0000097__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000101__eu-eu__forward,dico_phrasis_0000101,eu,eu,Pertsona bat,Motozale bat,dico_phrasis_0000101__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000101__eu-eu__reverse,dico_phrasis_0000101,eu,eu,Motozale bat,Pertsona bat,dico_phrasis_0000101__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000107__eu-eu__forward,dico_phrasis_0000107,eu,eu,Txakur bat,Txakur marroi eta zuri bat,dico_phrasis_0000107__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000107__eu-eu__reverse,dico_phrasis_0000107,eu,eu,Txakur marroi eta zuri bat,Txakur bat,dico_phrasis_0000107__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000118__eu-eu__forward,dico_phrasis_0000118,eu,eu,belarraren gainean,belar berde altuaren artean zehar,dico_phrasis_0000118__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000118__eu-eu__reverse,dico_phrasis_0000118,eu,eu,belar berde altuaren artean zehar,belarraren gainean,dico_phrasis_0000118__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000121__eu-eu__forward,dico_phrasis_0000121,eu,eu,ur gainean,ur leunaren gainean,dico_phrasis_0000121__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000121__eu-eu__reverse,dico_phrasis_0000121,eu,eu,ur leunaren gainean,ur gainean,dico_phrasis_0000121__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000124__eu-eu__forward,dico_phrasis_0000124,eu,eu,Pertsona bat,Emakume gazte bat,dico_phrasis_0000124__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000124__eu-eu__reverse,dico_phrasis_0000124,eu,eu,Emakume gazte bat,Pertsona bat,dico_phrasis_0000124__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000125__eu-eu__forward,dico_phrasis_0000125,eu,eu,belar berdean zehar,belarrez gainezka dagoen zelai batean,dico_phrasis_0000125__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000125__eu-eu__reverse,dico_phrasis_0000125,eu,eu,belarrez gainezka dagoen zelai batean,belar berdean zehar,dico_phrasis_0000125__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000131__eu-eu__forward,dico_phrasis_0000131,eu,eu,burbuila bat,burbuilak,dico_phrasis_0000131__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000131__eu-eu__reverse,dico_phrasis_0000131,eu,eu,burbuilak,burbuila bat,dico_phrasis_0000131__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000136__eu-eu__forward,dico_phrasis_0000136,eu,eu,zuhaitz bat,zuhaitz baten ondoan,dico_phrasis_0000136__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000136__eu-eu__reverse,dico_phrasis_0000136,eu,eu,zuhaitz baten ondoan,zuhaitz bat,dico_phrasis_0000136__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000151__eu-eu__forward,dico_phrasis_0000151,eu,eu,elur artean,elurrez estalitako zelai batean barrena,dico_phrasis_0000151__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000151__eu-eu__reverse,dico_phrasis_0000151,eu,eu,elurrez estalitako zelai batean barrena,elur artean,dico_phrasis_0000151__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000155__eu-eu__forward,dico_phrasis_0000155,eu,eu,jaka urdin bat,jaka urdin batean,dico_phrasis_0000155__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000155__eu-eu__reverse,dico_phrasis_0000155,eu,eu,jaka urdin batean,jaka urdin bat,dico_phrasis_0000155__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000157__eu-eu__forward,dico_phrasis_0000157,eu,eu,Bi txakur,Bi txakur beltz,dico_phrasis_0000157__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000157__eu-eu__reverse,dico_phrasis_0000157,eu,eu,Bi txakur beltz,Bi txakur,dico_phrasis_0000157__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000158__eu-eu__forward,dico_phrasis_0000158,eu,eu,Txakur beltz bat,Txakur beltzaran bat,dico_phrasis_0000158__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000158__eu-eu__reverse,dico_phrasis_0000158,eu,eu,Txakur beltzaran bat,Txakur beltz bat,dico_phrasis_0000158__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000161__eu-eu__forward,dico_phrasis_0000161,eu,eu,hankarena,hankan,dico_phrasis_0000161__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000161__eu-eu__reverse,dico_phrasis_0000161,eu,eu,hankan,hankarena,dico_phrasis_0000161__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000162__eu-eu__forward,dico_phrasis_0000162,eu,eu,zaldi bat,zaldi baten,dico_phrasis_0000162__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000162__eu-eu__reverse,dico_phrasis_0000162,eu,eu,zaldi baten,zaldi bat,dico_phrasis_0000162__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000168__eu-eu__forward,dico_phrasis_0000168,eu,eu,Txakur zuri-beltz bat,"Txakur beltz, marroi eta zuri bat",dico_phrasis_0000168__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000168__eu-eu__reverse,dico_phrasis_0000168,eu,eu,"Txakur beltz, marroi eta zuri bat",Txakur zuri-beltz bat,dico_phrasis_0000168__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000172__eu-eu__forward,dico_phrasis_0000172,eu,eu,belarraren gainean,belartsu lautada batean,dico_phrasis_0000172__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000172__eu-eu__reverse,dico_phrasis_0000172,eu,eu,belartsu lautada batean,belarraren gainean,dico_phrasis_0000172__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000180__eu-eu__forward,dico_phrasis_0000180,eu,eu,makila batekin,makilekin,dico_phrasis_0000180__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000180__eu-eu__reverse,dico_phrasis_0000180,eu,eu,makilekin,makila batekin,dico_phrasis_0000180__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000188__eu-eu__forward,dico_phrasis_0000188,eu,eu,txakur zuri bat,txakur zuri txiki bat,dico_phrasis_0000188__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000188__eu-eu__reverse,dico_phrasis_0000188,eu,eu,txakur zuri txiki bat,txakur zuri bat,dico_phrasis_0000188__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000193__eu-eu__forward,dico_phrasis_0000193,eu,eu,Txakur bat,Txakur marroi bat,dico_phrasis_0000193__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000193__eu-eu__reverse,dico_phrasis_0000193,eu,eu,Txakur marroi bat,Txakur bat,dico_phrasis_0000193__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000208__eu-eu__forward,dico_phrasis_0000208,eu,eu,Haurtxoa,Neskatila txikia,dico_phrasis_0000208__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000208__eu-eu__reverse,dico_phrasis_0000208,eu,eu,Neskatila txikia,Haurtxoa,dico_phrasis_0000208__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000213__eu-eu__forward,dico_phrasis_0000213,eu,eu,Bi txakur,Bi txakur arre,dico_phrasis_0000213__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000213__eu-eu__reverse,dico_phrasis_0000213,eu,eu,Bi txakur arre,Bi txakur,dico_phrasis_0000213__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000219__eu-eu__forward,dico_phrasis_0000219,eu,eu,elurretan zehar,elurrez estalitako kale lauaren inguruan,dico_phrasis_0000219__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000219__eu-eu__reverse,dico_phrasis_0000219,eu,eu,elurrez estalitako kale lauaren inguruan,elurretan zehar,dico_phrasis_0000219__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000220__eu-eu__forward,dico_phrasis_0000220,eu,eu,pilota bat,pilota laranja bat,dico_phrasis_0000220__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000220__eu-eu__reverse,dico_phrasis_0000220,eu,eu,pilota laranja bat,pilota bat,dico_phrasis_0000220__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000221__eu-eu__forward,dico_phrasis_0000221,eu,eu,patio batean,belarrezko zelai batean,dico_phrasis_0000221__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000221__eu-eu__reverse,dico_phrasis_0000221,eu,eu,belarrezko zelai batean,patio batean,dico_phrasis_0000221__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000223__eu-eu__forward,dico_phrasis_0000223,eu,eu,zezen bat den bitartean,zezen arre batena,dico_phrasis_0000223__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000223__eu-eu__reverse,dico_phrasis_0000223,eu,eu,zezen arre batena,zezen bat den bitartean,dico_phrasis_0000223__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000229__eu-eu__forward,dico_phrasis_0000229,eu,eu,ostirala,ostiral eguerdia,dico_phrasis_0000229__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000229__eu-eu__reverse,dico_phrasis_0000229,eu,eu,ostiral eguerdia,ostirala,dico_phrasis_0000229__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000230__eu-eu__forward,dico_phrasis_0000230,eu,eu,Boeing 787 Dreamliner,787 Dreamliner-en gainean,dico_phrasis_0000230__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000230__eu-eu__reverse,dico_phrasis_0000230,eu,eu,787 Dreamliner-en gainean,Boeing 787 Dreamliner,dico_phrasis_0000230__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000240__eu-eu__forward,dico_phrasis_0000240,eu,eu,oposizioko buruzagiak,Kanbodiako oposizioko buruzagiak,dico_phrasis_0000240__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000240__eu-eu__reverse,dico_phrasis_0000240,eu,eu,Kanbodiako oposizioko buruzagiak,oposizioko buruzagiak,dico_phrasis_0000240__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000242__eu-eu__forward,dico_phrasis_0000242,eu,eu,Ipar Koreako proba nuklearra,Ipar Koreako hirugarren proba nuklear eztabaidagarria,dico_phrasis_0000242__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000242__eu-eu__reverse,dico_phrasis_0000242,eu,eu,Ipar Koreako hirugarren proba nuklear eztabaidagarria,Ipar Koreako proba nuklearra,dico_phrasis_0000242__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000248__eu-eu__forward,dico_phrasis_0000248,eu,eu,50. urteurrena,50. urteurrenean,dico_phrasis_0000248__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000248__eu-eu__reverse,dico_phrasis_0000248,eu,eu,50. urteurrenean,50. urteurrena,dico_phrasis_0000248__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000251__eu-eu__forward,dico_phrasis_0000251,eu,eu,itxaropenak,Itxaropen Handiak,dico_phrasis_0000251__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000251__eu-eu__reverse,dico_phrasis_0000251,eu,eu,Itxaropen Handiak,itxaropenak,dico_phrasis_0000251__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000257__eu-eu__forward,dico_phrasis_0000257,eu,eu,Batzordea,Senatuko Botere Judizialaren Batzordea,dico_phrasis_0000257__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000257__eu-eu__reverse,dico_phrasis_0000257,eu,eu,Senatuko Botere Judizialaren Batzordea,Batzordea,dico_phrasis_0000257__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000259__eu-eu__forward,dico_phrasis_0000259,eu,eu,osasun-arloko legea,osasun-arloko lege berria,dico_phrasis_0000259__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000259__eu-eu__reverse,dico_phrasis_0000259,eu,eu,osasun-arloko lege berria,osasun-arloko legea,dico_phrasis_0000259__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000264__eu-eu__forward,dico_phrasis_0000264,eu,eu,Oprahri,Oprahri egindako elkarrizketan,dico_phrasis_0000264__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000264__eu-eu__reverse,dico_phrasis_0000264,eu,eu,Oprahri egindako elkarrizketan,Oprahri,dico_phrasis_0000264__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000265__eu-eu__forward,dico_phrasis_0000265,eu,eu,mundu mailako sei potentzia,munduko potentziak,dico_phrasis_0000265__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000265__eu-eu__reverse,dico_phrasis_0000265,eu,eu,munduko potentziak,mundu mailako sei potentzia,dico_phrasis_0000265__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000283__eu-eu__forward,dico_phrasis_0000283,eu,eu,Musulmanen Anaidiaren jarraitzailea,Musulmanen Anaidiaren jarraitzaileak,dico_phrasis_0000283__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000283__eu-eu__reverse,dico_phrasis_0000283,eu,eu,Musulmanen Anaidiaren jarraitzaileak,Musulmanen Anaidiaren jarraitzailea,dico_phrasis_0000283__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000284__eu-eu__forward,dico_phrasis_0000284,eu,eu,osteguna,ostegunean,dico_phrasis_0000284__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000284__eu-eu__reverse,dico_phrasis_0000284,eu,eu,ostegunean,osteguna,dico_phrasis_0000284__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000288__eu-eu__forward,dico_phrasis_0000288,eu,eu,Espainiako tren istripuan,Espainiako abiadura handiko tren istripuan,dico_phrasis_0000288__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000288__eu-eu__reverse,dico_phrasis_0000288,eu,eu,Espainiako abiadura handiko tren istripuan,Espainiako tren istripuan,dico_phrasis_0000288__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000289__eu-eu__forward,dico_phrasis_0000289,eu,eu,Gehienez 50 hildako,70 hildako baino gehiago,dico_phrasis_0000289__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000289__eu-eu__reverse,dico_phrasis_0000289,eu,eu,70 hildako baino gehiago,Gehienez 50 hildako,dico_phrasis_0000289__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000292__eu-eu__forward,dico_phrasis_0000292,eu,eu,900 kokaleku-etxe,kolonoen etxe berrientzat,dico_phrasis_0000292__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000292__eu-eu__reverse,dico_phrasis_0000292,eu,eu,kolonoen etxe berrientzat,900 kokaleku-etxe,dico_phrasis_0000292__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000297__eu-eu__forward,dico_phrasis_0000297,eu,eu,Tornadoak,"Tornadoak, ekaitz kaltegarriak",dico_phrasis_0000297__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000297__eu-eu__reverse,dico_phrasis_0000297,eu,eu,"Tornadoak, ekaitz kaltegarriak",Tornadoak,dico_phrasis_0000297__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000298__eu-eu__forward,dico_phrasis_0000298,eu,eu,AEBetako hackeatze salaketak,'oinarririk gabeko' AEBetako hackeatze akusazioak,dico_phrasis_0000298__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000298__eu-eu__reverse,dico_phrasis_0000298,eu,eu,'oinarririk gabeko' AEBetako hackeatze akusazioak,AEBetako hackeatze salaketak,dico_phrasis_0000298__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000300__eu-eu__forward,dico_phrasis_0000300,eu,eu,Senatua,AEBetako Senatua,dico_phrasis_0000300__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000300__eu-eu__reverse,dico_phrasis_0000300,eu,eu,AEBetako Senatua,Senatua,dico_phrasis_0000300__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000310__eu-eu__forward,dico_phrasis_0000310,eu,eu,AEB,AEBetako Ordezkarien Ganbera,dico_phrasis_0000310__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000310__eu-eu__reverse,dico_phrasis_0000310,eu,eu,AEBetako Ordezkarien Ganbera,AEB,dico_phrasis_0000310__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000313__eu-eu__forward,dico_phrasis_0000313,eu,eu,5,gutxienez hamar,dico_phrasis_0000313__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000313__eu-eu__reverse,dico_phrasis_0000313,eu,eu,gutxienez hamar,5,dico_phrasis_0000313__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000330__eu-eu__forward,dico_phrasis_0000330,eu,eu,iPhone,iPhone 4 inportazioak,dico_phrasis_0000330__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000330__eu-eu__reverse,dico_phrasis_0000330,eu,eu,iPhone 4 inportazioak,iPhone,dico_phrasis_0000330__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000331__eu-eu__forward,dico_phrasis_0000331,eu,eu,Txina,Txina eta Taiwan,dico_phrasis_0000331__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000331__eu-eu__reverse,dico_phrasis_0000331,eu,eu,Txina eta Taiwan,Txina,dico_phrasis_0000331__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000337__eu-eu__forward,dico_phrasis_0000337,eu,eu,pakistandarra,Pakistanen,dico_phrasis_0000337__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000337__eu-eu__reverse,dico_phrasis_0000337,eu,eu,Pakistanen,pakistandarra,dico_phrasis_0000337__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000345__eu-eu__forward,dico_phrasis_0000345,eu,eu,George Zimmerman,Zimmerman ondoren,dico_phrasis_0000345__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000345__eu-eu__reverse,dico_phrasis_0000345,eu,eu,Zimmerman ondoren,George Zimmerman,dico_phrasis_0000345__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000347__eu-eu__forward,dico_phrasis_0000347,eu,eu,Mubarak,Mubaraken,dico_phrasis_0000347__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000347__eu-eu__reverse,dico_phrasis_0000347,eu,eu,Mubaraken,Mubarak,dico_phrasis_0000347__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000349__eu-eu__forward,dico_phrasis_0000349,eu,eu,semearentzat,semearen alde,dico_phrasis_0000349__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000349__eu-eu__reverse,dico_phrasis_0000349,eu,eu,semearen alde,semearentzat,dico_phrasis_0000349__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000350__eu-eu__forward,dico_phrasis_0000350,eu,eu,8-10 pertsona,pertsonen,dico_phrasis_0000350__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000350__eu-eu__reverse,dico_phrasis_0000350,eu,eu,pertsonen,8-10 pertsona,dico_phrasis_0000350__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000354__eu-eu__forward,dico_phrasis_0000354,eu,eu,Atzerriko 11 turista,atzerriko 11 eskalatzaile,dico_phrasis_0000354__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000354__eu-eu__reverse,dico_phrasis_0000354,eu,eu,atzerriko 11 eskalatzaile,Atzerriko 11 turista,dico_phrasis_0000354__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000355__eu-eu__forward,dico_phrasis_0000355,eu,eu,easyJet konpainiakoa,British no-frills airline easyJet konpainiakoa,dico_phrasis_0000355__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000355__eu-eu__reverse,dico_phrasis_0000355,eu,eu,British no-frills airline easyJet konpainiakoa,easyJet konpainiakoa,dico_phrasis_0000355__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000360__eu-eu__forward,dico_phrasis_0000360,eu,eu,Washington Post,The Washington Post-erako,dico_phrasis_0000360__eu-eu__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000360__eu-eu__reverse,dico_phrasis_0000360,eu,eu,The Washington Post-erako,Washington Post,dico_phrasis_0000360__eu-eu__forward,FORWARD_ENTAILMENT
dico_phrasis_0000372__eu-eu__forward,dico_phrasis_0000372,eu,eu,3 militante,4 militante,dico_phrasis_0000372__eu-eu__reverse,BACKWARD_ENTAILMENT
