instance_id,pair_id,text1_lang,text2_lang,text1,text2,label
dico_phrasis_0000097__en-en__reverse,dico_phrasis_0000097,en,en,Two ladies,Two women,FORWARD_ENTAILMENT
dico_phrasis_0000101__en-en__forward,dico_phrasis_0000101,en,en,A person,A biker,BACKWARD_ENTAILMENT
dico_phrasis_0000101__en-en__reverse,dico_phrasis_0000101,en,en,A biker,A person,FORWARD_ENTAILMENT
dico_phrasis_0000107__en-en__forward,dico_phrasis_0000107,en,en,A dog,A brown and white dog,BACKWARD_ENTAILMENT
dico_phrasis_0000107__en-en__reverse,dico_phrasis_0000107,en,en,A brown and white dog,A dog,FORWARD_ENTAILMENT
dico_phrasis_0000118__en-en__forward,dico_phrasis_0000118,en,en,on the grass,through the tall green grass,BACKWARD_ENTAILMENT
dico_phrasis_0000118__en-en__reverse,dico_phrasis_0000118,en,en,through the tall green grass,on the grass,FORWARD_ENTAILMENT
dico_phrasis_0000121__en-en__forward,dico_phrasis_0000121,en,en,on the water,on glassy water,BACKWARD_ENTAILMENT
dico_phrasis_0000121__en-en__reverse,dico_phrasis_0000121,en,en,on glassy water,on the water,FORWARD_ENTAILMENT
dico_phrasis_0000124__en-en__forward,dico_phrasis_0000124,en,en,A person,A young woman,BACKWARD_ENTAILMENT
dico_phrasis_0000124__en-en__reverse,dico_phrasis_0000124,en,en,A young woman,A person,FORWARD_ENTAILMENT
dico_phrasis_0000125__en-en__forward,dico_phrasis_0000125,en,en,through green grass,in an overgrown grassy field,BACKWARD_ENTAILMENT
dico_phrasis_0000125__en-en__reverse,dico_phrasis_0000125,en,en,in an overgrown grassy field,through green grass,FORWARD_ENTAILMENT
dico_phrasis_0000131__en-en__forward,dico_phrasis_0000131,en,en,a bubble,bubbles,BACKWARD_ENTAILMENT
dico_phrasis_0000131__en-en__reverse,dico_phrasis_0000131,en,en,bubbles,a bubble,FORWARD_ENTAILMENT
dico_phrasis_0000136__en-en__forward,dico_phrasis_0000136,en,en,a tree,by a tree,BACKWARD_ENTAILMENT
dico_phrasis_0000136__en-en__reverse,dico_phrasis_0000136,en,en,by a tree,a tree,FORWARD_ENTAILMENT
dico_phrasis_0000151__en-en__forward,dico_phrasis_0000151,en,en,through snow,through a snowy field,BACKWARD_ENTAILMENT
dico_phrasis_0000151__en-en__reverse,dico_phrasis_0000151,en,en,through a snowy field,through snow,FORWARD_ENTAILMENT
dico_phrasis_0000155__en-en__forward,dico_phrasis_0000155,en,en,a blue jacket,in a blue jacket,BACKWARD_ENTAILMENT
dico_phrasis_0000155__en-en__reverse,dico_phrasis_0000155,en,en,in a blue jacket,a blue jacket,FORWARD_ENTAILMENT
dico_phrasis_0000157__en-en__forward,dico_phrasis_0000157,en,en,Two dogs,Two black dogs,BACKWARD_ENTAILMENT
dico_phrasis_0000157__en-en__reverse,dico_phrasis_0000157,en,en,Two black dogs,Two dogs,FORWARD_ENTAILMENT
dico_phrasis_0000158__en-en__forward,dico_phrasis_0000158,en,en,A black dog,A black and tan dog,BACKWARD_ENTAILMENT
dico_phrasis_0000158__en-en__reverse,dico_phrasis_0000158,en,en,A black and tan dog,A black dog,FORWARD_ENTAILMENT
dico_phrasis_0000161__en-en__forward,dico_phrasis_0000161,en,en,'s leg,at the leg,BACKWARD_ENTAILMENT
dico_phrasis_0000161__en-en__reverse,dico_phrasis_0000161,en,en,at the leg,'s leg,FORWARD_ENTAILMENT
dico_phrasis_0000162__en-en__forward,dico_phrasis_0000162,en,en,a horse,of a horse,BACKWARD_ENTAILMENT
dico_phrasis_0000162__en-en__reverse,dico_phrasis_0000162,en,en,of a horse,a horse,FORWARD_ENTAILMENT
dico_phrasis_0000168__en-en__forward,dico_phrasis_0000168,en,en,A black and white dog,"A black , brown and white dog",BACKWARD_ENTAILMENT
dico_phrasis_0000168__en-en__reverse,dico_phrasis_0000168,en,en,"A black , brown and white dog",A black and white dog,FORWARD_ENTAILMENT
dico_phrasis_0000172__en-en__forward,dico_phrasis_0000172,en,en,on the grass,in a grassy plain,BACKWARD_ENTAILMENT
dico_phrasis_0000172__en-en__reverse,dico_phrasis_0000172,en,en,in a grassy plain,on the grass,FORWARD_ENTAILMENT
dico_phrasis_0000180__en-en__forward,dico_phrasis_0000180,en,en,with a stick,with sticks,BACKWARD_ENTAILMENT
dico_phrasis_0000180__en-en__reverse,dico_phrasis_0000180,en,en,with sticks,with a stick,FORWARD_ENTAILMENT
dico_phrasis_0000188__en-en__forward,dico_phrasis_0000188,en,en,a white dog,A little white dog,BACKWARD_ENTAILMENT
dico_phrasis_0000188__en-en__reverse,dico_phrasis_0000188,en,en,A little white dog,a white dog,FORWARD_ENTAILMENT
dico_phrasis_0000193__en-en__forward,dico_phrasis_0000193,en,en,A dog,A brown dog,BACKWARD_ENTAILMENT
dico_phrasis_0000193__en-en__reverse,dico_phrasis_0000193,en,en,A brown dog,A dog,FORWARD_ENTAILMENT
dico_phrasis_0000208__en-en__forward,dico_phrasis_0000208,en,en,Baby,A female toddler,BACKWARD_ENTAILMENT
dico_phrasis_0000208__en-en__reverse,dico_phrasis_0000208,en,en,A female toddler,Baby,FORWARD_ENTAILMENT
dico_phrasis_0000213__en-en__forward,dico_phrasis_0000213,en,en,Two dogs,Two tan dogs,BACKWARD_ENTAILMENT
dico_phrasis_0000213__en-en__reverse,dico_phrasis_0000213,en,en,Two tan dogs,Two dogs,FORWARD_ENTAILMENT
dico_phrasis_0000219__en-en__forward,dico_phrasis_0000219,en,en,across the snow,around the flat snowy street,BACKWARD_ENTAILMENT
dico_phrasis_0000219__en-en__reverse,dico_phrasis_0000219,en,en,around the flat snowy street,across the snow,FORWARD_ENTAILMENT
dico_phrasis_0000220__en-en__forward,dico_phrasis_0000220,en,en,a ball,an orange ball,BACKWARD_ENTAILMENT
dico_phrasis_0000220__en-en__reverse,dico_phrasis_0000220,en,en,an orange ball,a ball,FORWARD_ENTAILMENT
dico_phrasis_0000221__en-en__forward,dico_phrasis_0000221,en,en,in a yard,in a grassy field,BACKWARD_ENTAILMENT
dico_phrasis_0000221__en-en__reverse,dico_phrasis_0000221,en,en,in a grassy field,in a yard,FORWARD_ENTAILMENT
dico_phrasis_0000223__en-en__forward,dico_phrasis_0000223,en,en,while a bull,of a brown bull,BACKWARD_ENTAILMENT
dico_phrasis_0000223__en-en__reverse,dico_phrasis_0000223,en,en,of a brown bull,while a bull,FORWARD_ENTAILMENT
dico_phrasis_0000229__en-en__forward,dico_phrasis_0000229,en,en,Friday,midday Friday,BACKWARD_ENTAILMENT
dico_phrasis_0000229__en-en__reverse,dico_phrasis_0000229,en,en,midday Friday,Friday,FORWARD_ENTAILMENT
dico_phrasis_0000230__en-en__forward,dico_phrasis_0000230,en,en,Boeing 787 Dreamliner,on 787 Dreamliner,BACKWARD_ENTAILMENT
dico_phrasis_0000230__en-en__reverse,dico_phrasis_0000230,en,en,on 787 Dreamliner,Boeing 787 Dreamliner,FORWARD_ENTAILMENT
dico_phrasis_0000240__en-en__forward,dico_phrasis_0000240,en,en,Opposition leaders,Cambodia opposition leaders,BACKWARD_ENTAILMENT
dico_phrasis_0000240__en-en__reverse,dico_phrasis_0000240,en,en,Cambodia opposition leaders,Opposition leaders,FORWARD_ENTAILMENT
dico_phrasis_0000242__en-en__forward,dico_phrasis_0000242,en,en,North Korean nuclear test,North Korea controversial third nuclear test,BACKWARD_ENTAILMENT
dico_phrasis_0000242__en-en__reverse,dico_phrasis_0000242,en,en,North Korea controversial third nuclear test,North Korean nuclear test,FORWARD_ENTAILMENT
dico_phrasis_0000248__en-en__forward,dico_phrasis_0000248,en,en,50th anniversary,On 50th anniversary,BACKWARD_ENTAILMENT
dico_phrasis_0000248__en-en__reverse,dico_phrasis_0000248,en,en,On 50th anniversary,50th anniversary,FORWARD_ENTAILMENT
dico_phrasis_0000251__en-en__forward,dico_phrasis_0000251,en,en,hopes,High Hopes,BACKWARD_ENTAILMENT
dico_phrasis_0000251__en-en__reverse,dico_phrasis_0000251,en,en,High Hopes,hopes,FORWARD_ENTAILMENT
dico_phrasis_0000257__en-en__forward,dico_phrasis_0000257,en,en,Committee,Senate Judiciary Committee,BACKWARD_ENTAILMENT
dico_phrasis_0000257__en-en__reverse,dico_phrasis_0000257,en,en,Senate Judiciary Committee,Committee,FORWARD_ENTAILMENT
dico_phrasis_0000259__en-en__forward,dico_phrasis_0000259,en,en,health care law,new health care law,BACKWARD_ENTAILMENT
dico_phrasis_0000259__en-en__reverse,dico_phrasis_0000259,en,en,new health care law,health care law,FORWARD_ENTAILMENT
dico_phrasis_0000264__en-en__forward,dico_phrasis_0000264,en,en,to Oprah,in Oprah interview,BACKWARD_ENTAILMENT
dico_phrasis_0000264__en-en__reverse,dico_phrasis_0000264,en,en,in Oprah interview,to Oprah,FORWARD_ENTAILMENT
dico_phrasis_0000265__en-en__forward,dico_phrasis_0000265,en,en,six global powers,world powers,BACKWARD_ENTAILMENT
dico_phrasis_0000265__en-en__reverse,dico_phrasis_0000265,en,en,world powers,six global powers,FORWARD_ENTAILMENT
dico_phrasis_0000283__en-en__forward,dico_phrasis_0000283,en,en,Muslim Brotherhood supporter,Muslim Brotherhood supporters,BACKWARD_ENTAILMENT
dico_phrasis_0000283__en-en__reverse,dico_phrasis_0000283,en,en,Muslim Brotherhood supporters,Muslim Brotherhood supporter,FORWARD_ENTAILMENT
dico_phrasis_0000284__en-en__forward,dico_phrasis_0000284,en,en,Thursday,on Thursday,BACKWARD_ENTAILMENT
dico_phrasis_0000284__en-en__reverse,dico_phrasis_0000284,en,en,on Thursday,Thursday,FORWARD_ENTAILMENT
dico_phrasis_0000288__en-en__forward,dico_phrasis_0000288,en,en,in Spanish train crash,in Spanish high-speed train crash,BACKWARD_ENTAILMENT
dico_phrasis_0000288__en-en__reverse,dico_phrasis_0000288,en,en,in Spanish high-speed train crash,in Spanish train crash,FORWARD_ENTAILMENT
dico_phrasis_0000289__en-en__forward,dico_phrasis_0000289,en,en,Up to 50 dead,Over 70 dead,BACKWARD_ENTAILMENT
dico_phrasis_0000289__en-en__reverse,dico_phrasis_0000289,en,en,Over 70 dead,Up to 50 dead,FORWARD_ENTAILMENT
dico_phrasis_0000292__en-en__forward,dico_phrasis_0000292,en,en,900 settlement homes,for new settler homes,BACKWARD_ENTAILMENT
dico_phrasis_0000292__en-en__reverse,dico_phrasis_0000292,en,en,for new settler homes,900 settlement homes,FORWARD_ENTAILMENT
dico_phrasis_0000297__en-en__forward,dico_phrasis_0000297,en,en,Tornadoes,"Tornadoes , damaging storms",BACKWARD_ENTAILMENT
dico_phrasis_0000297__en-en__reverse,dico_phrasis_0000297,en,en,"Tornadoes , damaging storms",Tornadoes,FORWARD_ENTAILMENT
dico_phrasis_0000298__en-en__forward,dico_phrasis_0000298,en,en,US hacking claims,` groundless ' US hacking accusations,BACKWARD_ENTAILMENT
dico_phrasis_0000298__en-en__reverse,dico_phrasis_0000298,en,en,` groundless ' US hacking accusations,US hacking claims,FORWARD_ENTAILMENT
dico_phrasis_0000300__en-en__forward,dico_phrasis_0000300,en,en,Senate,US Senate,BACKWARD_ENTAILMENT
dico_phrasis_0000300__en-en__reverse,dico_phrasis_0000300,en,en,US Senate,Senate,FORWARD_ENTAILMENT
dico_phrasis_0000310__en-en__forward,dico_phrasis_0000310,en,en,US,US House,BACKWARD_ENTAILMENT
dico_phrasis_0000310__en-en__reverse,dico_phrasis_0000310,en,en,US House,US,FORWARD_ENTAILMENT
dico_phrasis_0000313__en-en__forward,dico_phrasis_0000313,en,en,5,at least ten,BACKWARD_ENTAILMENT
dico_phrasis_0000313__en-en__reverse,dico_phrasis_0000313,en,en,at least ten,5,FORWARD_ENTAILMENT
dico_phrasis_0000330__en-en__forward,dico_phrasis_0000330,en,en,iPhone,iPhone 4 imports,BACKWARD_ENTAILMENT
dico_phrasis_0000330__en-en__reverse,dico_phrasis_0000330,en,en,iPhone 4 imports,iPhone,FORWARD_ENTAILMENT
dico_phrasis_0000331__en-en__forward,dico_phrasis_0000331,en,en,China,China and Taiwan,BACKWARD_ENTAILMENT
dico_phrasis_0000331__en-en__reverse,dico_phrasis_0000331,en,en,China and Taiwan,China,FORWARD_ENTAILMENT
dico_phrasis_0000337__en-en__forward,dico_phrasis_0000337,en,en,Pakistani,in Pakistan,BACKWARD_ENTAILMENT
dico_phrasis_0000337__en-en__reverse,dico_phrasis_0000337,en,en,in Pakistan,Pakistani,FORWARD_ENTAILMENT
dico_phrasis_0000345__en-en__forward,dico_phrasis_0000345,en,en,George Zimmerman,after Zimmerman,BACKWARD_ENTAILMENT
dico_phrasis_0000345__en-en__reverse,dico_phrasis_0000345,en,en,after Zimmerman,George Zimmerman,FORWARD_ENTAILMENT
dico_phrasis_0000347__en-en__forward,dico_phrasis_0000347,en,en,Mubarak,of Mubarak,BACKWARD_ENTAILMENT
dico_phrasis_0000347__en-en__reverse,dico_phrasis_0000347,en,en,of Mubarak,Mubarak,FORWARD_ENTAILMENT
dico_phrasis_0000349__en-en__forward,dico_phrasis_0000349,en,en,for son,in favor of son,BACKWARD_ENTAILMENT
dico_phrasis_0000349__en-en__reverse,dico_phrasis_0000349,en,en,in favor of son,for son,FORWARD_ENTAILMENT
dico_phrasis_0000350__en-en__forward,dico_phrasis_0000350,en,en,8-10 people,of people,BACKWARD_ENTAILMENT
dico_phrasis_0000350__en-en__reverse,dico_phrasis_0000350,en,en,of people,8-10 people,FORWARD_ENTAILMENT
dico_phrasis_0000354__en-en__forward,dico_phrasis_0000354,en,en,11 Foreign Tourists,11 foreign climbers,BACKWARD_ENTAILMENT
dico_phrasis_0000354__en-en__reverse,dico_phrasis_0000354,en,en,11 foreign climbers,11 Foreign Tourists,FORWARD_ENTAILMENT
dico_phrasis_0000355__en-en__forward,dico_phrasis_0000355,en,en,of easyJet,of British no-frills airline easyJet,BACKWARD_ENTAILMENT
dico_phrasis_0000355__en-en__reverse,dico_phrasis_0000355,en,en,of British no-frills airline easyJet,of easyJet,FORWARD_ENTAILMENT
dico_phrasis_0000360__en-en__forward,dico_phrasis_0000360,en,en,Washington Post,For The Washington Post,BACKWARD_ENTAILMENT
dico_phrasis_0000360__en-en__reverse,dico_phrasis_0000360,en,en,For The Washington Post,Washington Post,FORWARD_ENTAILMENT
dico_phrasis_0000372__en-en__forward,dico_phrasis_0000372,en,en,3 militants,4 militants,BACKWARD_ENTAILMENT
dico_phrasis_0000372__en-en__reverse,dico_phrasis_0000372,en,en,4 militants,3 militants,FORWARD_ENTAILMENT
dico_phrasis_0000376__en-en__forward,dico_phrasis_0000376,en,en,Four dead,Five dead,BACKWARD_ENTAILMENT
dico_phrasis_0000376__en-en__reverse,dico_phrasis_0000376,en,en,Five dead,Four dead,FORWARD_ENTAILMENT
dico_phrasis_0000378__en-en__forward,dico_phrasis_0000378,en,en,Miss America crown,Miss America,BACKWARD_ENTAILMENT
dico_phrasis_0000378__en-en__reverse,dico_phrasis_0000378,en,en,Miss America,Miss America crown,FORWARD_ENTAILMENT
dico_phrasis_0000384__en-en__forward,dico_phrasis_0000384,en,en,Kenyan police,Kenya By Anti-Terror Police,BACKWARD_ENTAILMENT
dico_phrasis_0000384__en-en__reverse,dico_phrasis_0000384,en,en,Kenya By Anti-Terror Police,Kenyan police,FORWARD_ENTAILMENT
dico_phrasis_0000401__en-en__forward,dico_phrasis_0000401,en,en,arrested to Buckingham Palace,After Buckingham Palace Arrest,BACKWARD_ENTAILMENT
dico_phrasis_0000401__en-en__reverse,dico_phrasis_0000401,en,en,After Buckingham Palace Arrest,arrested to Buckingham Palace,FORWARD_ENTAILMENT
dico_phrasis_0000402__en-en__forward,dico_phrasis_0000402,en,en,'s Brotherhood,Muslim Brotherhood,BACKWARD_ENTAILMENT
dico_phrasis_0000402__en-en__reverse,dico_phrasis_0000402,en,en,Muslim Brotherhood,'s Brotherhood,FORWARD_ENTAILMENT
dico_phrasis_0000404__en-en__forward,dico_phrasis_0000404,en,en,'s Brotherhood,'s Muslim Brotherhood,BACKWARD_ENTAILMENT
dico_phrasis_0000404__en-en__reverse,dico_phrasis_0000404,en,en,'s Muslim Brotherhood,'s Brotherhood,FORWARD_ENTAILMENT
dico_phrasis_0000413__en-en__forward,dico_phrasis_0000413,en,en,Two firefighters,Two New York firefighters,BACKWARD_ENTAILMENT
dico_phrasis_0000413__en-en__reverse,dico_phrasis_0000413,en,en,Two New York firefighters,Two firefighters,FORWARD_ENTAILMENT
dico_phrasis_0000421__en-en__forward,dico_phrasis_0000421,en,en,Mubarak release,Mubarak 's release request,BACKWARD_ENTAILMENT
dico_phrasis_0000421__en-en__reverse,dico_phrasis_0000421,en,en,Mubarak 's release request,Mubarak release,FORWARD_ENTAILMENT
dico_phrasis_0000423__en-en__forward,dico_phrasis_0000423,en,en,in Bomb Blasts in Iraq,In Baquba Blasts,BACKWARD_ENTAILMENT
dico_phrasis_0000423__en-en__reverse,dico_phrasis_0000423,en,en,In Baquba Blasts,in Bomb Blasts in Iraq,FORWARD_ENTAILMENT
dico_phrasis_0000427__en-en__forward,dico_phrasis_0000427,en,en,in the water,on the sea,BACKWARD_ENTAILMENT
dico_phrasis_0000427__en-en__reverse,dico_phrasis_0000427,en,en,on the sea,in the water,FORWARD_ENTAILMENT
dico_phrasis_0000431__en-en__forward,dico_phrasis_0000431,en,en,a woman,A young woman,BACKWARD_ENTAILMENT
dico_phrasis_0000431__en-en__reverse,dico_phrasis_0000431,en,en,A young woman,a woman,FORWARD_ENTAILMENT
dico_phrasis_0000432__en-en__forward,dico_phrasis_0000432,en,en,with a big necklace,with a black top and a necklace,BACKWARD_ENTAILMENT
dico_phrasis_0000432__en-en__reverse,dico_phrasis_0000432,en,en,with a black top and a necklace,with a big necklace,FORWARD_ENTAILMENT
dico_phrasis_0000440__en-en__forward,dico_phrasis_0000440,en,en,A cat,"A gray , black , and white cat",BACKWARD_ENTAILMENT
dico_phrasis_0000440__en-en__reverse,dico_phrasis_0000440,en,en,"A gray , black , and white cat",A cat,FORWARD_ENTAILMENT
dico_phrasis_0000444__en-en__forward,dico_phrasis_0000444,en,en,in the field,in a lush green field,BACKWARD_ENTAILMENT
dico_phrasis_0000444__en-en__reverse,dico_phrasis_0000444,en,en,in a lush green field,in the field,FORWARD_ENTAILMENT
dico_phrasis_0000454__en-en__forward,dico_phrasis_0000454,en,en,a boat,on a boat,BACKWARD_ENTAILMENT
dico_phrasis_0000454__en-en__reverse,dico_phrasis_0000454,en,en,on a boat,a boat,FORWARD_ENTAILMENT
dico_phrasis_0000458__en-en__forward,dico_phrasis_0000458,en,en,with a dining table,with large sofas and a dining table,BACKWARD_ENTAILMENT
dico_phrasis_0000458__en-en__reverse,dico_phrasis_0000458,en,en,with large sofas and a dining table,with a dining table,FORWARD_ENTAILMENT
dico_phrasis_0000460__en-en__forward,dico_phrasis_0000460,en,en,A close-up,Close up image,BACKWARD_ENTAILMENT
dico_phrasis_0000460__en-en__reverse,dico_phrasis_0000460,en,en,Close up image,A close-up,FORWARD_ENTAILMENT
dico_phrasis_0000464__en-en__forward,dico_phrasis_0000464,en,en,with blue shirt,in a blue shirt and tan pants,BACKWARD_ENTAILMENT
dico_phrasis_0000464__en-en__reverse,dico_phrasis_0000464,en,en,in a blue shirt and tan pants,with blue shirt,FORWARD_ENTAILMENT
dico_phrasis_0000465__en-en__forward,dico_phrasis_0000465,en,en,in front of a bookcase,in front of book shelves,BACKWARD_ENTAILMENT
dico_phrasis_0000465__en-en__reverse,dico_phrasis_0000465,en,en,in front of book shelves,in front of a bookcase,FORWARD_ENTAILMENT
dico_phrasis_0000469__en-en__forward,dico_phrasis_0000469,en,en,A red and white bus,A red and white England bus,BACKWARD_ENTAILMENT
dico_phrasis_0000469__en-en__reverse,dico_phrasis_0000469,en,en,A red and white England bus,A red and white bus,FORWARD_ENTAILMENT
dico_phrasis_0000470__en-en__forward,dico_phrasis_0000470,en,en,A bird,A large black bird,BACKWARD_ENTAILMENT
dico_phrasis_0000470__en-en__reverse,dico_phrasis_0000470,en,en,A large black bird,A bird,FORWARD_ENTAILMENT
dico_phrasis_0000474__en-en__forward,dico_phrasis_0000474,en,en,Beer bottles -LRB- -LRB- Harp Lager -RRB- -RRB-,A row of beer bottles,BACKWARD_ENTAILMENT
dico_phrasis_0000474__en-en__reverse,dico_phrasis_0000474,en,en,A row of beer bottles,Beer bottles -LRB- -LRB- Harp Lager -RRB- -RRB-,FORWARD_ENTAILMENT
dico_phrasis_0000479__en-en__forward,dico_phrasis_0000479,en,en,outside,outside of a bus,BACKWARD_ENTAILMENT
dico_phrasis_0000479__en-en__reverse,dico_phrasis_0000479,en,en,outside of a bus,outside,FORWARD_ENTAILMENT
dico_phrasis_0000482__en-en__forward,dico_phrasis_0000482,en,en,A car,A silver car,BACKWARD_ENTAILMENT
dico_phrasis_0000482__en-en__reverse,dico_phrasis_0000482,en,en,A silver car,A car,FORWARD_ENTAILMENT
dico_phrasis_0000486__en-en__forward,dico_phrasis_0000486,en,en,a car,in a classic car,BACKWARD_ENTAILMENT
dico_phrasis_0000486__en-en__reverse,dico_phrasis_0000486,en,en,in a classic car,a car,FORWARD_ENTAILMENT
dico_phrasis_0000490__en-en__forward,dico_phrasis_0000490,en,en,in a restaurant,in an Italian restaurant,BACKWARD_ENTAILMENT
dico_phrasis_0000490__en-en__reverse,dico_phrasis_0000490,en,en,in an Italian restaurant,in a restaurant,FORWARD_ENTAILMENT
dico_phrasis_0000495__en-en__forward,dico_phrasis_0000495,en,en,Train,A black steam train,BACKWARD_ENTAILMENT
dico_phrasis_0000495__en-en__reverse,dico_phrasis_0000495,en,en,A black steam train,Train,FORWARD_ENTAILMENT
dico_phrasis_0000512__en-en__forward,dico_phrasis_0000512,en,en,A bird,A yellow bird,BACKWARD_ENTAILMENT
dico_phrasis_0000512__en-en__reverse,dico_phrasis_0000512,en,en,A yellow bird,A bird,FORWARD_ENTAILMENT
dico_phrasis_0000514__en-en__forward,dico_phrasis_0000514,en,en,from the feeder,from a bird feeder,BACKWARD_ENTAILMENT
dico_phrasis_0000514__en-en__reverse,dico_phrasis_0000514,en,en,from a bird feeder,from the feeder,FORWARD_ENTAILMENT
dico_phrasis_0000517__en-en__forward,dico_phrasis_0000517,en,en,Boy,A small boy,BACKWARD_ENTAILMENT
dico_phrasis_0000517__en-en__reverse,dico_phrasis_0000517,en,en,A small boy,Boy,FORWARD_ENTAILMENT
dico_phrasis_0000522__en-en__forward,dico_phrasis_0000522,en,en,in front of a train,in front of a silver train,BACKWARD_ENTAILMENT
dico_phrasis_0000522__en-en__reverse,dico_phrasis_0000522,en,en,in front of a silver train,in front of a train,FORWARD_ENTAILMENT
dico_phrasis_0000531__en-en__forward,dico_phrasis_0000531,en,en,a white horse,on a white horse,BACKWARD_ENTAILMENT
dico_phrasis_0000531__en-en__reverse,dico_phrasis_0000531,en,en,on a white horse,a white horse,FORWARD_ENTAILMENT
dico_phrasis_0000537__en-en__forward,dico_phrasis_0000537,en,en,a motorcycle,a red motorcycle,BACKWARD_ENTAILMENT
dico_phrasis_0000537__en-en__reverse,dico_phrasis_0000537,en,en,a red motorcycle,a motorcycle,FORWARD_ENTAILMENT
dico_phrasis_0000540__en-en__forward,dico_phrasis_0000540,en,en,in hay,in a pen with hay,BACKWARD_ENTAILMENT
dico_phrasis_0000540__en-en__reverse,dico_phrasis_0000540,en,en,in a pen with hay,in hay,FORWARD_ENTAILMENT
dico_phrasis_0000541__en-en__forward,dico_phrasis_0000541,en,en,a street,along the street,BACKWARD_ENTAILMENT
dico_phrasis_0000541__en-en__reverse,dico_phrasis_0000541,en,en,along the street,a street,FORWARD_ENTAILMENT
dico_phrasis_0000546__en-en__forward,dico_phrasis_0000546,en,en,The black bird,A blackbird,BACKWARD_ENTAILMENT
